modell,eset,futas_par,spearman,top5_atfedes,top1_egyezes
xgboost,1070,0-2,0.9385964912280702,1.0,1
xgboost,1070,1-2,0.8789473684210527,1.0,1
xgboost,1073,0-1,0.763157894736842,0.8,1
xgboost,1073,0-2,0.8175438596491227,1.0,1
xgboost,1073,1-2,0.7491228070175439,0.8,1
xgboost,1077,0-1,0.9350877192982456,1.0,1
xgboost,1077,0-2,0.8491228070175438,0.6,1
xgboost,1077,1-2,0.8754385964912281,0.6,1
xgboost,1087,0-1,0.7596491228070175,1.0,1
xgboost,1087,0-2,0.8982456140350877,0.8,1
xgboost,1087,1-2,0.8807017543859648,0.8,1
xgboost,1092,0-1,0.7052631578947368,1.0,1
xgboost,1092,0-2,0.6333333333333333,1.0,1
xgboost,1092,1-2,0.687719298245614,1.0,1
xgboost,1100,0-1,0.6631578947368422,0.8,1
xgboost,1100,0-2,0.8122807017543859,0.8,1
xgboost,1100,1-2,0.6807017543859648,0.8,1
xgboost,1112,0-1,0.8087719298245614,1.0,1
xgboost,1112,0-2,0.8947368421052632,1.0,1
xgboost,1112,1-2,0.763157894736842,1.0,1
xgboost,1116,0-1,0.6929824561403508,0.8,0
xgboost,1116,0-2,0.7894736842105263,0.8,1
xgboost,1116,1-2,0.9157894736842105,1.0,0
xgboost,1119,0-1,0.8263157894736841,1.0,1
xgboost,1119,0-2,0.9421052631578948,1.0,1
xgboost,1119,1-2,0.8807017543859648,1.0,1
xgboost,1137,0-1,0.7824561403508771,1.0,1
xgboost,1137,0-2,0.719298245614035,1.0,1
xgboost,1137,1-2,0.763157894736842,1.0,1
xgboost,1138,0-1,0.6614035087719298,1.0,0
xgboost,1138,0-2,0.6508771929824562,1.0,1
xgboost,1138,1-2,0.7508771929824561,1.0,0
xgboost,1151,0-1,0.712280701754386,0.8,1
xgboost,1151,0-2,0.7157894736842104,0.6,1
xgboost,1151,1-2,0.819298245614035,0.8,1
xgboost,1152,0-1,0.8298245614035088,0.8,1
xgboost,1152,0-2,0.9543859649122807,0.8,1
xgboost,1152,1-2,0.8245614035087718,0.8,1
xgboost,1160,0-1,0.9192982456140351,1.0,1
xgboost,1160,0-2,0.780701754385965,0.8,1
xgboost,1160,1-2,0.8614035087719297,0.8,1
xgboost,1167,0-1,0.8736842105263157,1.0,1
xgboost,1167,0-2,0.8175438596491227,1.0,1
xgboost,1167,1-2,0.7754385964912281,1.0,1
xgboost,1187,0-1,0.863157894736842,0.8,1
xgboost,1187,0-2,0.8964912280701753,0.8,1
xgboost,1187,1-2,0.8228070175438595,0.8,1
xgboost,1209,0-1,0.7035087719298245,0.8,1
xgboost,1209,0-2,0.7842105263157895,0.8,1
xgboost,1209,1-2,0.8087719298245614,1.0,1
xgboost,1214,0-1,0.7596491228070175,1.0,1
xgboost,1214,0-2,0.9052631578947368,0.8,1
xgboost,1214,1-2,0.7508771929824561,0.8,1
xgboost,1227,0-1,0.6052631578947367,0.6,1
xgboost,1227,0-2,0.7789473684210525,0.6,1
xgboost,1227,1-2,0.7947368421052632,0.8,1
xgboost,1237,0-1,0.8263157894736841,1.0,1
xgboost,1237,0-2,0.7859649122807018,1.0,1
xgboost,1237,1-2,0.9140350877192982,1.0,1
xgboost,1246,0-1,0.8526315789473684,0.8,1
xgboost,1246,0-2,0.8754385964912281,0.8,1
xgboost,1246,1-2,0.7754385964912281,0.6,1
xgboost,1256,0-1,0.7456140350877193,0.8,1
xgboost,1256,0-2,0.7894736842105263,1.0,1
xgboost,1256,1-2,0.6105263157894737,0.8,1
xgboost,1259,0-1,0.9508771929824561,0.8,1
xgboost,1259,0-2,0.819298245614035,0.8,1
xgboost,1259,1-2,0.8017543859649122,0.8,1
xgboost,1299,0-1,0.7491228070175439,0.8,1
xgboost,1299,0-2,0.6666666666666666,0.6,1
xgboost,1299,1-2,0.7403508771929824,0.8,1
xgboost,1300,0-1,0.7824561403508771,0.8,1
xgboost,1300,0-2,0.8,0.8,1
xgboost,1300,1-2,0.887719298245614,0.8,1
xgboost,1309,0-1,0.7666666666666666,0.8,0
xgboost,1309,0-2,0.6614035087719298,0.8,0
xgboost,1309,1-2,0.7649122807017543,1.0,1
xgboost,1314,0-1,0.8263157894736841,1.0,1
xgboost,1314,0-2,0.9368421052631579,0.8,1
xgboost,1314,1-2,0.7754385964912281,0.8,1
xgboost,1316,0-1,0.8947368421052632,0.8,1
xgboost,1316,0-2,0.8175438596491227,1.0,1
xgboost,1316,1-2,0.8210526315789475,0.8,1
xgboost,1322,0-1,0.7912280701754386,1.0,1
xgboost,1322,0-2,0.8017543859649122,0.8,1
xgboost,1322,1-2,0.8456140350877193,0.8,1
xgboost,1339,0-1,0.9263157894736841,1.0,1
xgboost,1339,0-2,0.743859649122807,1.0,1
xgboost,1339,1-2,0.7,1.0,1
xgboost,1340,0-1,0.8649122807017543,0.8,1
xgboost,1340,0-2,0.9052631578947368,0.8,1
xgboost,1340,1-2,0.7912280701754386,1.0,1
xgboost,1343,0-1,0.8473684210526315,0.8,1
xgboost,1343,0-2,0.719298245614035,0.8,1
xgboost,1343,1-2,0.7947368421052632,0.8,1
xgboost,1344,0-1,0.8894736842105263,0.6,1
xgboost,1344,0-2,0.8947368421052632,0.8,1
xgboost,1344,1-2,0.8982456140350877,0.8,1
xgboost,1348,0-1,0.7245614035087719,1.0,0
xgboost,1348,0-2,0.7526315789473684,1.0,1
xgboost,1348,1-2,0.8789473684210527,1.0,0
xgboost,1351,0-1,0.9245614035087718,1.0,1
xgboost,1351,0-2,0.9385964912280702,1.0,1
xgboost,1351,1-2,0.9228070175438597,1.0,1
xgboost,1354,0-1,0.9140350877192982,0.8,1
xgboost,1354,0-2,0.8140350877192982,0.8,1
xgboost,1354,1-2,0.7842105263157895,1.0,1
xgboost,1360,0-1,0.7105263157894737,0.8,1
xgboost,1360,0-2,0.5228070175438596,0.8,1
xgboost,1360,1-2,0.8526315789473684,0.6,1
xgboost,1368,0-1,0.7350877192982455,0.6,1
xgboost,1368,0-2,0.7754385964912281,0.8,1
xgboost,1368,1-2,0.8912280701754386,0.8,1
xgboost,1379,0-1,0.6298245614035087,1.0,1
xgboost,1379,0-2,0.6719298245614035,0.8,1
xgboost,1379,1-2,0.7684210526315789,0.8,1
xgboost,1383,0-1,0.882456140350877,0.8,1
xgboost,1383,0-2,0.6473684210526316,0.6,1
xgboost,1383,1-2,0.6964912280701754,0.8,1
xgboost,1389,0-1,0.8456140350877193,0.6,1
xgboost,1389,0-2,0.736842105263158,0.8,1
xgboost,1389,1-2,0.7263157894736841,0.8,1
xgboost,1392,0-1,0.7894736842105263,0.8,1
xgboost,1392,0-2,0.9035087719298246,0.8,1
xgboost,1392,1-2,0.7280701754385965,0.8,1
xgboost,1395,0-1,0.7333333333333334,0.8,1
xgboost,1395,0-2,0.8789473684210527,0.8,1
xgboost,1395,1-2,0.8315789473684211,1.0,1
