modell,modszer,zajszint,ismetles,eset,spearman,top5_atfedes,top1_egyezes
logreg,shap,0.01,2,900,0.9964912280701754,1.0,1
logreg,shap,0.01,2,904,1.0,1.0,1
logreg,shap,0.01,2,908,1.0,1.0,1
logreg,shap,0.01,2,927,1.0,1.0,1
logreg,shap,0.01,2,934,1.0,1.0,1
logreg,shap,0.01,2,939,1.0,1.0,1
logreg,shap,0.01,2,943,1.0,1.0,1
logreg,shap,0.01,2,945,1.0,1.0,1
logreg,shap,0.01,2,954,1.0,1.0,1
logreg,shap,0.01,2,959,1.0,1.0,1
logreg,shap,0.01,2,961,1.0,1.0,1
logreg,shap,0.01,2,967,0.9982456140350877,1.0,1
logreg,shap,0.01,2,976,1.0,1.0,1
logreg,shap,0.01,2,990,1.0,1.0,1
logreg,shap,0.01,2,993,1.0,1.0,1
logreg,shap,0.01,2,996,1.0,1.0,1
logreg,shap,0.01,2,1014,1.0,1.0,1
logreg,shap,0.01,2,1015,1.0,1.0,1
logreg,shap,0.01,2,1019,1.0,1.0,1
logreg,shap,0.01,2,1023,1.0,1.0,1
logreg,shap,0.01,2,1027,1.0,1.0,1
logreg,shap,0.01,2,1028,0.9982456140350877,1.0,1
logreg,shap,0.01,2,1031,1.0,1.0,1
logreg,shap,0.01,2,1039,1.0,1.0,1
logreg,shap,0.01,2,1043,1.0,1.0,1
logreg,shap,0.01,2,1052,1.0,1.0,1
logreg,shap,0.01,2,1063,1.0,1.0,1
logreg,shap,0.01,2,1065,1.0,1.0,1
logreg,shap,0.01,2,1070,1.0,1.0,1
logreg,shap,0.01,2,1073,1.0,1.0,1
logreg,shap,0.01,2,1077,0.9982456140350877,1.0,1
logreg,shap,0.01,2,1087,1.0,1.0,1
logreg,shap,0.01,2,1092,1.0,1.0,1
logreg,shap,0.01,2,1100,1.0,1.0,1
logreg,shap,0.01,2,1112,1.0,1.0,1
logreg,shap,0.01,2,1116,1.0,1.0,1
logreg,shap,0.01,2,1119,1.0,1.0,1
logreg,shap,0.01,2,1137,1.0,1.0,1
logreg,shap,0.01,2,1138,1.0,1.0,1
logreg,shap,0.01,2,1151,1.0,1.0,1
logreg,shap,0.01,2,1152,1.0,1.0,1
logreg,shap,0.01,2,1160,1.0,1.0,1
logreg,shap,0.01,2,1167,0.9982456140350877,1.0,1
logreg,shap,0.01,2,1187,1.0,1.0,1
logreg,shap,0.01,2,1209,1.0,1.0,1
logreg,shap,0.01,2,1214,1.0,1.0,1
logreg,shap,0.01,2,1227,0.9947368421052631,0.8,1
logreg,shap,0.01,2,1237,1.0,1.0,1
logreg,shap,0.01,2,1246,1.0,1.0,1
logreg,shap,0.01,2,1256,1.0,1.0,1
logreg,shap,0.01,2,1259,1.0,1.0,1
logreg,shap,0.01,2,1299,1.0,1.0,1
logreg,shap,0.01,2,1300,1.0,1.0,1
logreg,shap,0.01,2,1309,1.0,1.0,1
logreg,shap,0.01,2,1314,1.0,1.0,1
logreg,shap,0.01,2,1316,1.0,1.0,1
logreg,shap,0.01,2,1322,1.0,1.0,1
logreg,shap,0.01,2,1339,1.0,1.0,1
logreg,shap,0.01,2,1340,1.0,1.0,1
logreg,shap,0.01,2,1343,0.9982456140350877,1.0,1
logreg,shap,0.01,2,1344,1.0,1.0,1
logreg,shap,0.01,2,1348,1.0,1.0,1
logreg,shap,0.01,2,1351,1.0,1.0,1
logreg,shap,0.01,2,1354,1.0,1.0,1
logreg,shap,0.01,2,1360,1.0,1.0,1
logreg,shap,0.01,2,1368,0.9982456140350877,1.0,1
logreg,shap,0.01,2,1379,1.0,1.0,1
logreg,shap,0.01,2,1383,1.0,1.0,1
logreg,shap,0.01,2,1389,0.987719298245614,0.8,1
logreg,shap,0.01,2,1392,1.0,1.0,1
logreg,shap,0.01,2,1395,1.0,1.0,1
logreg,shap,0.05,0,9,1.0,1.0,1
logreg,shap,0.05,0,31,0.9982456140350877,1.0,1
logreg,shap,0.05,0,41,0.9982456140350877,1.0,1
logreg,shap,0.05,0,46,1.0,1.0,1
logreg,shap,0.05,0,49,0.9982456140350877,1.0,1
logreg,shap,0.05,0,55,1.0,1.0,1
logreg,shap,0.05,0,79,1.0,1.0,1
logreg,shap,0.05,0,84,0.9947368421052631,1.0,1
logreg,shap,0.05,0,97,0.9982456140350877,1.0,1
logreg,shap,0.05,0,104,1.0,1.0,1
logreg,shap,0.05,0,105,1.0,1.0,1
logreg,shap,0.05,0,107,1.0,1.0,1
logreg,shap,0.05,0,114,1.0,1.0,1
logreg,shap,0.05,0,121,0.9982456140350877,1.0,0
logreg,shap,0.05,0,122,1.0,1.0,1
logreg,shap,0.05,0,123,1.0,1.0,1
logreg,shap,0.05,0,125,0.9982456140350877,1.0,1
logreg,shap,0.05,0,146,1.0,1.0,1
logreg,shap,0.05,0,151,1.0,1.0,1
logreg,shap,0.05,0,156,1.0,1.0,1
logreg,shap,0.05,0,165,1.0,1.0,1
logreg,shap,0.05,0,166,0.9982456140350877,1.0,1
logreg,shap,0.05,0,171,1.0,1.0,1
logreg,shap,0.05,0,182,0.9912280701754386,1.0,1
logreg,shap,0.05,0,184,0.9894736842105263,0.8,1
logreg,shap,0.05,0,194,1.0,1.0,1
logreg,shap,0.05,0,205,1.0,1.0,1
logreg,shap,0.05,0,206,1.0,1.0,1
logreg,shap,0.05,0,211,1.0,1.0,1
logreg,shap,0.05,0,223,1.0,1.0,1
logreg,shap,0.05,0,224,0.9894736842105263,1.0,1
logreg,shap,0.05,0,229,1.0,1.0,1
logreg,shap,0.05,0,231,0.9894736842105263,1.0,1
logreg,shap,0.05,0,241,0.9947368421052631,1.0,1
logreg,shap,0.05,0,244,1.0,1.0,1
logreg,shap,0.05,0,261,0.9947368421052631,1.0,1
logreg,shap,0.05,0,281,0.9894736842105263,1.0,1
logreg,shap,0.05,0,289,1.0,1.0,1
logreg,shap,0.05,0,291,0.9929824561403509,1.0,1
logreg,shap,0.05,0,311,1.0,1.0,1
logreg,shap,0.05,0,316,0.9982456140350877,1.0,1
logreg,shap,0.05,0,325,0.987719298245614,1.0,1
logreg,shap,0.05,0,332,0.9894736842105263,1.0,1
logreg,shap,0.05,0,344,0.9982456140350877,1.0,1
logreg,shap,0.05,0,364,1.0,1.0,1
logreg,shap,0.05,0,372,1.0,1.0,1
logreg,shap,0.05,0,375,0.9929824561403509,1.0,1
logreg,shap,0.05,0,381,0.9894736842105263,1.0,1
logreg,shap,0.05,0,398,1.0,1.0,1
logreg,shap,0.05,0,403,0.9982456140350877,1.0,1
logreg,shap,0.05,0,407,1.0,1.0,1
logreg,shap,0.05,0,414,0.9964912280701754,1.0,1
logreg,shap,0.05,0,420,1.0,1.0,1
logreg,shap,0.05,0,423,0.9982456140350877,1.0,1
logreg,shap,0.05,0,440,1.0,1.0,1
logreg,shap,0.05,0,442,1.0,1.0,1
logreg,shap,0.05,0,454,0.9982456140350877,1.0,1
logreg,shap,0.05,0,457,0.987719298245614,1.0,1
logreg,shap,0.05,0,459,0.9982456140350877,1.0,1
logreg,shap,0.05,0,464,0.9982456140350877,1.0,1
logreg,shap,0.05,0,467,1.0,1.0,1
logreg,shap,0.05,0,471,1.0,1.0,1
logreg,shap,0.05,0,475,1.0,1.0,1
logreg,shap,0.05,0,480,1.0,1.0,1
logreg,shap,0.05,0,495,0.9912280701754386,1.0,1
logreg,shap,0.05,0,503,1.0,1.0,1
logreg,shap,0.05,0,506,1.0,1.0,1
logreg,shap,0.05,0,521,0.9982456140350877,1.0,1
logreg,shap,0.05,0,523,1.0,1.0,1
logreg,shap,0.05,0,530,1.0,1.0,1
logreg,shap,0.05,0,547,0.9982456140350877,1.0,1
logreg,shap,0.05,0,551,0.9982456140350877,1.0,1
logreg,shap,0.05,0,556,0.9964912280701754,1.0,1
logreg,shap,0.05,0,558,1.0,1.0,1
logreg,shap,0.05,0,559,1.0,1.0,1
logreg,shap,0.05,0,562,0.9982456140350877,1.0,1
logreg,shap,0.05,0,564,1.0,1.0,1
logreg,shap,0.05,0,572,0.9982456140350877,1.0,1
logreg,shap,0.05,0,582,1.0,1.0,1
logreg,shap,0.05,0,587,1.0,1.0,1
logreg,shap,0.05,0,590,0.9982456140350877,1.0,1
logreg,shap,0.05,0,591,0.9894736842105263,1.0,1
logreg,shap,0.05,0,598,0.9982456140350877,1.0,1
logreg,shap,0.05,0,605,0.9947368421052631,1.0,1
logreg,shap,0.05,0,609,0.9982456140350877,1.0,1
logreg,shap,0.05,0,613,1.0,1.0,1
logreg,shap,0.05,0,619,0.9982456140350877,1.0,0
logreg,shap,0.05,0,620,1.0,1.0,1
logreg,shap,0.05,0,626,1.0,1.0,1
logreg,shap,0.05,0,627,0.9982456140350877,1.0,1
logreg,shap,0.05,0,637,0.9912280701754386,1.0,1
logreg,shap,0.05,0,640,1.0,1.0,1
logreg,shap,0.05,0,667,0.9982456140350877,1.0,1
logreg,shap,0.05,0,673,0.9947368421052631,1.0,1
logreg,shap,0.05,0,687,1.0,1.0,1
logreg,shap,0.05,0,688,0.9982456140350877,1.0,0
logreg,shap,0.05,0,689,1.0,1.0,1
logreg,shap,0.05,0,690,1.0,1.0,1
logreg,shap,0.05,0,693,0.9596491228070174,0.8,1
logreg,shap,0.05,0,724,0.9894736842105263,1.0,1
logreg,shap,0.05,0,732,0.9982456140350877,1.0,1
logreg,shap,0.05,0,740,0.9982456140350877,1.0,1
logreg,shap,0.05,0,748,0.9982456140350877,1.0,1
logreg,shap,0.05,0,751,0.9947368421052631,1.0,0
logreg,shap,0.05,0,752,0.9982456140350877,1.0,1
logreg,shap,0.05,0,755,0.9964912280701754,1.0,0
logreg,shap,0.05,0,759,1.0,1.0,1
logreg,shap,0.05,0,766,1.0,1.0,1
logreg,shap,0.05,0,786,0.9982456140350877,0.8,1
logreg,shap,0.05,0,790,1.0,1.0,1
logreg,shap,0.05,0,792,1.0,1.0,1
logreg,shap,0.05,0,809,1.0,1.0,1
logreg,shap,0.05,0,812,1.0,1.0,1
logreg,shap,0.05,0,830,1.0,1.0,1
logreg,shap,0.05,0,845,0.9982456140350877,1.0,1
logreg,shap,0.05,0,847,1.0,1.0,1
logreg,shap,0.05,0,848,1.0,1.0,1
logreg,shap,0.05,0,850,0.9982456140350877,1.0,1
logreg,shap,0.05,0,860,0.9982456140350877,1.0,1
logreg,shap,0.05,0,864,0.9947368421052631,1.0,1
logreg,shap,0.05,0,869,1.0,1.0,1
logreg,shap,0.05,0,872,1.0,1.0,1
logreg,shap,0.05,0,874,0.9894736842105263,1.0,1
logreg,shap,0.05,0,875,0.9982456140350877,1.0,1
logreg,shap,0.05,0,878,1.0,1.0,1
logreg,shap,0.05,0,880,0.9982456140350877,1.0,1
logreg,shap,0.05,0,886,0.9982456140350877,1.0,1
logreg,shap,0.05,0,889,1.0,1.0,1
logreg,shap,0.05,0,896,1.0,1.0,1
logreg,shap,0.05,0,900,0.9789473684210527,1.0,1
logreg,shap,0.05,0,904,1.0,1.0,1
logreg,shap,0.05,0,908,1.0,1.0,1
logreg,shap,0.05,0,927,1.0,1.0,1
logreg,shap,0.05,0,934,0.9947368421052631,1.0,1
logreg,shap,0.05,0,939,0.9631578947368421,0.8,1
logreg,shap,0.05,0,943,1.0,1.0,1
logreg,shap,0.05,0,945,1.0,1.0,1
logreg,shap,0.05,0,954,1.0,1.0,1
logreg,shap,0.05,0,959,1.0,1.0,1
logreg,shap,0.05,0,961,1.0,1.0,1
logreg,shap,0.05,0,967,0.9929824561403509,1.0,1
logreg,shap,0.05,0,976,0.9982456140350877,1.0,1
logreg,shap,0.05,0,990,0.9982456140350877,1.0,0
logreg,shap,0.05,0,993,1.0,1.0,1
logreg,shap,0.05,0,996,0.9964912280701754,1.0,0
logreg,shap,0.05,0,1014,0.9947368421052631,1.0,1
logreg,shap,0.05,0,1015,1.0,1.0,1
logreg,shap,0.05,0,1019,1.0,1.0,1
logreg,shap,0.05,0,1023,1.0,1.0,1
logreg,shap,0.05,0,1027,0.9982456140350877,1.0,1
logreg,shap,0.05,0,1028,1.0,1.0,1
logreg,shap,0.05,0,1031,0.9964912280701754,1.0,0
logreg,shap,0.05,0,1039,1.0,1.0,1
logreg,shap,0.05,0,1043,1.0,1.0,1
logreg,shap,0.05,0,1052,1.0,1.0,1
logreg,shap,0.05,0,1063,1.0,1.0,1
logreg,shap,0.05,0,1065,1.0,1.0,1
logreg,shap,0.05,0,1070,1.0,1.0,1
logreg,shap,0.05,0,1073,0.9947368421052631,1.0,1
logreg,shap,0.05,0,1077,0.9824561403508772,1.0,1
logreg,shap,0.05,0,1087,0.9982456140350877,1.0,1
logreg,shap,0.05,0,1092,1.0,1.0,1
logreg,shap,0.05,0,1100,1.0,1.0,1
logreg,shap,0.05,0,1112,0.9982456140350877,1.0,1
logreg,shap,0.05,0,1116,1.0,1.0,1
logreg,shap,0.05,0,1119,0.9894736842105263,1.0,1
logreg,shap,0.05,0,1137,0.9947368421052631,1.0,1
logreg,shap,0.05,0,1138,0.9736842105263157,1.0,1
logreg,shap,0.05,0,1151,1.0,1.0,1
logreg,shap,0.05,0,1152,1.0,1.0,1
logreg,shap,0.05,0,1160,0.9964912280701754,1.0,1
logreg,shap,0.05,0,1167,0.987719298245614,1.0,1
logreg,shap,0.05,0,1187,1.0,1.0,1
logreg,shap,0.05,0,1209,1.0,1.0,1
logreg,shap,0.05,0,1214,1.0,1.0,1
logreg,shap,0.05,0,1227,0.987719298245614,1.0,1
logreg,shap,0.05,0,1237,1.0,1.0,1
logreg,shap,0.05,0,1246,0.9982456140350877,1.0,1
logreg,shap,0.05,0,1256,1.0,1.0,1
logreg,shap,0.05,0,1259,1.0,1.0,1
logreg,shap,0.05,0,1299,1.0,1.0,1
logreg,shap,0.05,0,1300,1.0,1.0,1
logreg,shap,0.05,0,1309,1.0,1.0,1
logreg,shap,0.05,0,1314,1.0,1.0,1
logreg,shap,0.05,0,1316,1.0,1.0,1
logreg,shap,0.05,0,1322,0.9982456140350877,1.0,1
logreg,shap,0.05,0,1339,1.0,1.0,1
logreg,shap,0.05,0,1340,1.0,1.0,1
logreg,shap,0.05,0,1343,0.9982456140350877,1.0,1
logreg,shap,0.05,0,1344,0.9982456140350877,1.0,1
logreg,shap,0.05,0,1348,1.0,1.0,1
logreg,shap,0.05,0,1351,1.0,1.0,1
logreg,shap,0.05,0,1354,0.9894736842105263,1.0,1
logreg,shap,0.05,0,1360,1.0,1.0,1
logreg,shap,0.05,0,1368,1.0,1.0,1
logreg,shap,0.05,0,1379,1.0,1.0,1
logreg,shap,0.05,0,1383,1.0,1.0,1
logreg,shap,0.05,0,1389,0.987719298245614,1.0,1
logreg,shap,0.05,0,1392,1.0,1.0,1
logreg,shap,0.05,0,1395,1.0,1.0,1
logreg,shap,0.05,1,9,1.0,1.0,1
logreg,shap,0.05,1,31,0.9982456140350877,1.0,1
logreg,shap,0.05,1,41,1.0,1.0,1
logreg,shap,0.05,1,46,1.0,1.0,1
logreg,shap,0.05,1,49,1.0,1.0,1
logreg,shap,0.05,1,55,0.9982456140350877,1.0,1
logreg,shap,0.05,1,79,1.0,1.0,1
logreg,shap,0.05,1,84,0.9947368421052631,1.0,1
logreg,shap,0.05,1,97,1.0,1.0,1
logreg,shap,0.05,1,104,1.0,1.0,1
logreg,shap,0.05,1,105,1.0,1.0,1
logreg,shap,0.05,1,107,1.0,1.0,1
logreg,shap,0.05,1,114,1.0,1.0,1
logreg,shap,0.05,1,121,0.9982456140350877,1.0,1
logreg,shap,0.05,1,122,1.0,1.0,1
logreg,shap,0.05,1,123,1.0,1.0,1
logreg,shap,0.05,1,125,1.0,1.0,1
logreg,shap,0.05,1,146,1.0,1.0,1
logreg,shap,0.05,1,151,1.0,1.0,1
logreg,shap,0.05,1,156,1.0,1.0,1
logreg,shap,0.05,1,165,1.0,1.0,1
logreg,shap,0.05,1,166,0.9929824561403509,1.0,1
logreg,shap,0.05,1,171,0.9947368421052631,1.0,1
logreg,shap,0.05,1,182,0.9929824561403509,1.0,1
logreg,shap,0.05,1,184,0.9017543859649122,0.8,1
logreg,shap,0.05,1,194,1.0,1.0,1
logreg,shap,0.05,1,205,1.0,1.0,1
logreg,shap,0.05,1,206,1.0,1.0,1
logreg,shap,0.05,1,211,1.0,1.0,1
logreg,shap,0.05,1,223,1.0,1.0,1
logreg,shap,0.05,1,224,1.0,1.0,1
logreg,shap,0.05,1,229,1.0,1.0,1
logreg,shap,0.05,1,231,0.9947368421052631,1.0,1
logreg,shap,0.05,1,241,0.9684210526315788,0.8,1
logreg,shap,0.05,1,244,1.0,1.0,1
logreg,shap,0.05,1,261,0.9982456140350877,1.0,0
logreg,shap,0.05,1,281,0.9947368421052631,1.0,1
logreg,shap,0.05,1,289,0.9964912280701754,1.0,1
logreg,shap,0.05,1,291,0.9947368421052631,1.0,1
logreg,shap,0.05,1,311,1.0,1.0,1
logreg,shap,0.05,1,316,0.9982456140350877,1.0,1
logreg,shap,0.05,1,325,0.9631578947368421,1.0,1
logreg,shap,0.05,1,332,0.9789473684210527,0.8,1
logreg,shap,0.05,1,344,0.9982456140350877,1.0,1
logreg,shap,0.05,1,364,1.0,1.0,1
logreg,shap,0.05,1,372,1.0,1.0,1
logreg,shap,0.05,1,375,1.0,1.0,1
logreg,shap,0.05,1,381,0.9982456140350877,1.0,1
logreg,shap,0.05,1,398,1.0,1.0,1
logreg,shap,0.05,1,403,1.0,1.0,1
logreg,shap,0.05,1,407,1.0,1.0,1
logreg,shap,0.05,1,414,0.9859649122807018,1.0,1
logreg,shap,0.05,1,420,1.0,1.0,1
logreg,shap,0.05,1,423,1.0,1.0,1
logreg,shap,0.05,1,440,0.9982456140350877,1.0,1
logreg,shap,0.05,1,442,1.0,1.0,1
logreg,shap,0.05,1,454,1.0,1.0,1
logreg,shap,0.05,1,457,0.9947368421052631,1.0,1
logreg,shap,0.05,1,459,0.9982456140350877,1.0,1
logreg,shap,0.05,1,464,1.0,1.0,1
logreg,shap,0.05,1,467,1.0,1.0,1
logreg,shap,0.05,1,471,1.0,1.0,1
logreg,shap,0.05,1,475,1.0,1.0,1
logreg,shap,0.05,1,480,1.0,1.0,1
logreg,shap,0.05,1,495,0.9894736842105263,0.8,1
logreg,shap,0.05,1,503,1.0,1.0,1
logreg,shap,0.05,1,506,1.0,1.0,1
logreg,shap,0.05,1,521,1.0,1.0,1
logreg,shap,0.05,1,523,1.0,1.0,1
logreg,shap,0.05,1,530,1.0,1.0,1
logreg,shap,0.05,1,547,1.0,1.0,1
logreg,shap,0.05,1,551,0.9982456140350877,1.0,1
logreg,shap,0.05,1,556,0.9947368421052631,1.0,1
logreg,shap,0.05,1,558,0.9982456140350877,1.0,1
logreg,shap,0.05,1,559,0.9982456140350877,1.0,1
logreg,shap,0.05,1,562,1.0,1.0,1
logreg,shap,0.05,1,564,1.0,1.0,1
logreg,shap,0.05,1,572,0.9982456140350877,1.0,1
logreg,shap,0.05,1,582,1.0,1.0,1
logreg,shap,0.05,1,587,1.0,1.0,1
logreg,shap,0.05,1,590,0.9982456140350877,0.8,1
logreg,shap,0.05,1,591,1.0,1.0,1
logreg,shap,0.05,1,598,1.0,1.0,1
logreg,shap,0.05,1,605,0.9929824561403509,1.0,1
logreg,shap,0.05,1,609,0.9982456140350877,1.0,1
logreg,shap,0.05,1,613,1.0,1.0,1
logreg,shap,0.05,1,619,1.0,1.0,1
logreg,shap,0.05,1,620,1.0,1.0,1
logreg,shap,0.05,1,626,1.0,1.0,1
logreg,shap,0.05,1,627,1.0,1.0,1
logreg,shap,0.05,1,637,0.9456140350877192,1.0,1
logreg,shap,0.05,1,640,1.0,1.0,1
logreg,shap,0.05,1,667,0.9982456140350877,1.0,1
logreg,shap,0.05,1,673,0.9982456140350877,1.0,1
logreg,shap,0.05,1,687,0.9982456140350877,1.0,1
logreg,shap,0.05,1,688,1.0,1.0,1
logreg,shap,0.05,1,689,1.0,1.0,1
logreg,shap,0.05,1,690,1.0,1.0,1
logreg,shap,0.05,1,693,0.9929824561403509,1.0,1
logreg,shap,0.05,1,724,1.0,1.0,1
logreg,shap,0.05,1,732,1.0,1.0,1
logreg,shap,0.05,1,740,0.9947368421052631,1.0,1
logreg,shap,0.05,1,748,0.9982456140350877,1.0,1
logreg,shap,0.05,1,751,0.9982456140350877,1.0,0
logreg,shap,0.05,1,752,1.0,1.0,1
logreg,shap,0.05,1,755,0.9964912280701754,1.0,0
logreg,shap,0.05,1,759,0.9929824561403509,0.8,1
logreg,shap,0.05,1,766,1.0,1.0,1
logreg,shap,0.05,1,786,0.987719298245614,0.8,1
logreg,shap,0.05,1,790,0.9894736842105263,1.0,1
logreg,shap,0.05,1,792,0.9982456140350877,1.0,1
logreg,shap,0.05,1,809,1.0,1.0,1
logreg,shap,0.05,1,812,1.0,1.0,1
logreg,shap,0.05,1,830,1.0,1.0,1
logreg,shap,0.05,1,845,1.0,1.0,1
logreg,shap,0.05,1,847,1.0,1.0,1
logreg,shap,0.05,1,848,1.0,1.0,1
logreg,shap,0.05,1,850,0.9087719298245613,1.0,1
logreg,shap,0.05,1,860,0.9982456140350877,1.0,1
logreg,shap,0.05,1,864,1.0,1.0,1
logreg,shap,0.05,1,869,1.0,1.0,1
logreg,shap,0.05,1,872,0.9982456140350877,1.0,1
logreg,shap,0.05,1,874,1.0,1.0,1
logreg,shap,0.05,1,875,1.0,1.0,1
logreg,shap,0.05,1,878,1.0,1.0,1
logreg,shap,0.05,1,880,0.9947368421052631,1.0,1
logreg,shap,0.05,1,886,0.9947368421052631,1.0,1
logreg,shap,0.05,1,889,1.0,1.0,1
logreg,shap,0.05,1,896,1.0,1.0,1
logreg,shap,0.05,1,900,0.9894736842105263,1.0,1
logreg,shap,0.05,1,904,1.0,1.0,1
logreg,shap,0.05,1,908,1.0,1.0,1
logreg,shap,0.05,1,927,1.0,1.0,1
logreg,shap,0.05,1,934,1.0,1.0,1
logreg,shap,0.05,1,939,0.9947368421052631,0.8,1
logreg,shap,0.05,1,943,1.0,1.0,1
logreg,shap,0.05,1,945,1.0,1.0,1
logreg,shap,0.05,1,954,1.0,1.0,1
logreg,shap,0.05,1,959,1.0,1.0,1
logreg,shap,0.05,1,961,1.0,1.0,1
logreg,shap,0.05,1,967,0.9982456140350877,1.0,1
logreg,shap,0.05,1,976,0.9947368421052631,1.0,1
logreg,shap,0.05,1,990,0.9964912280701754,1.0,0
logreg,shap,0.05,1,993,1.0,1.0,1
logreg,shap,0.05,1,996,0.9017543859649122,0.8,0
logreg,shap,0.05,1,1014,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1015,1.0,1.0,1
logreg,shap,0.05,1,1019,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1023,1.0,1.0,1
logreg,shap,0.05,1,1027,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1028,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1031,0.9947368421052631,1.0,1
logreg,shap,0.05,1,1039,1.0,1.0,1
logreg,shap,0.05,1,1043,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1052,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1063,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1065,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1070,1.0,1.0,1
logreg,shap,0.05,1,1073,0.9947368421052631,1.0,1
logreg,shap,0.05,1,1077,0.9210526315789472,1.0,1
logreg,shap,0.05,1,1087,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1092,0.9736842105263157,1.0,1
logreg,shap,0.05,1,1100,1.0,1.0,1
logreg,shap,0.05,1,1112,1.0,1.0,1
logreg,shap,0.05,1,1116,1.0,1.0,1
logreg,shap,0.05,1,1119,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1137,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1138,0.9736842105263157,0.8,1
logreg,shap,0.05,1,1151,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1152,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1160,0.9964912280701754,1.0,1
logreg,shap,0.05,1,1167,0.9824561403508772,1.0,1
logreg,shap,0.05,1,1187,1.0,1.0,1
logreg,shap,0.05,1,1209,1.0,1.0,1
logreg,shap,0.05,1,1214,1.0,1.0,1
logreg,shap,0.05,1,1227,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1237,1.0,1.0,1
logreg,shap,0.05,1,1246,1.0,1.0,1
logreg,shap,0.05,1,1256,0.9947368421052631,0.8,1
logreg,shap,0.05,1,1259,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1299,1.0,1.0,1
logreg,shap,0.05,1,1300,1.0,1.0,1
logreg,shap,0.05,1,1309,1.0,1.0,1
logreg,shap,0.05,1,1314,1.0,1.0,1
logreg,shap,0.05,1,1316,1.0,1.0,1
logreg,shap,0.05,1,1322,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1339,1.0,1.0,1
logreg,shap,0.05,1,1340,1.0,1.0,1
logreg,shap,0.05,1,1343,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1344,1.0,1.0,1
logreg,shap,0.05,1,1348,1.0,1.0,1
logreg,shap,0.05,1,1351,1.0,1.0,1
logreg,shap,0.05,1,1354,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1360,1.0,1.0,1
logreg,shap,0.05,1,1368,1.0,1.0,1
logreg,shap,0.05,1,1379,1.0,1.0,1
logreg,shap,0.05,1,1383,1.0,1.0,1
logreg,shap,0.05,1,1389,0.9982456140350877,1.0,1
logreg,shap,0.05,1,1392,1.0,1.0,1
logreg,shap,0.05,1,1395,0.9982456140350877,1.0,0
logreg,shap,0.05,2,9,1.0,1.0,1
logreg,shap,0.05,2,31,1.0,1.0,1
logreg,shap,0.05,2,41,0.9982456140350877,1.0,1
logreg,shap,0.05,2,46,1.0,1.0,1
logreg,shap,0.05,2,49,0.9982456140350877,1.0,1
logreg,shap,0.05,2,55,0.9982456140350877,1.0,1
logreg,shap,0.05,2,79,1.0,1.0,1
logreg,shap,0.05,2,84,0.9947368421052631,1.0,1
logreg,shap,0.05,2,97,1.0,1.0,1
logreg,shap,0.05,2,104,0.9982456140350877,1.0,1
logreg,shap,0.05,2,105,1.0,1.0,1
logreg,shap,0.05,2,107,1.0,1.0,1
logreg,shap,0.05,2,114,1.0,1.0,1
logreg,shap,0.05,2,121,1.0,1.0,1
logreg,shap,0.05,2,122,1.0,1.0,1
logreg,shap,0.05,2,123,1.0,1.0,1
logreg,shap,0.05,2,125,0.9894736842105263,0.8,1
logreg,shap,0.05,2,146,1.0,1.0,1
logreg,shap,0.05,2,151,1.0,1.0,1
logreg,shap,0.05,2,156,1.0,1.0,1
logreg,shap,0.05,2,165,1.0,1.0,1
logreg,shap,0.05,2,166,0.9964912280701754,1.0,1
logreg,shap,0.05,2,171,0.9964912280701754,1.0,1
logreg,shap,0.05,2,182,1.0,1.0,1
logreg,shap,0.05,2,184,0.9035087719298246,0.8,1
logreg,shap,0.05,2,194,1.0,1.0,1
logreg,shap,0.05,2,205,1.0,1.0,1
logreg,shap,0.05,2,206,1.0,1.0,1
logreg,shap,0.05,2,211,1.0,1.0,1
logreg,shap,0.05,2,223,1.0,1.0,1
logreg,shap,0.05,2,224,0.9982456140350877,1.0,1
logreg,shap,0.05,2,229,1.0,1.0,1
logreg,shap,0.05,2,231,0.9894736842105263,1.0,1
logreg,shap,0.05,2,241,0.9982456140350877,1.0,1
logreg,shap,0.05,2,244,1.0,1.0,1
logreg,shap,0.05,2,261,1.0,1.0,1
logreg,shap,0.05,2,281,0.9947368421052631,1.0,1
logreg,shap,0.05,2,289,1.0,1.0,1
logreg,shap,0.05,2,291,0.9982456140350877,1.0,1
logreg,shap,0.05,2,311,1.0,1.0,1
logreg,shap,0.05,2,316,0.9894736842105263,1.0,1
